tic_id,pl_name,hostname,pl_orbper,pl_trandur,pl_trandep,pl_tranmid,pl_rade,st_rad,ra,dec,sy_dist,sy_tmag
"TIC 388801714","K2-210 b","K2-210",0.57023000000,,,2457465.80382000,0.86000000,0.890000,17.6412694,1.5784137,176.51000000,11.0759000
"TIC 437444661","K2-32 b","K2-32",8.99200000000,3.4880000,0.38020000,2456900.92676000,5.29900000,0.860000,252.4260080,-19.5430504,157.68200000,11.3692000
"TIC 437444661","K2-32 e","K2-32",4.34934000000,2.6710000,0.02550000,2456898.87863000,1.21200000,0.860000,252.4260080,-19.5430504,157.68200000,11.3692000
"TIC 455036659","HAT-P-64 b","HAT-P-64",4.00723200000,4.9250000,1.03600000,2457751.46354000,19.08889413,1.735000,68.9743955,2.4312732,651.89700000,12.1569000
"TIC 46296576","K2-331 b","K2-331",9.39897700000,3.9200000,,2458100.92019200,1.79000000,1.060000,132.7376431,13.1702690,211.43000000,10.7578000
"TIC 98594138","K2-223 c","K2-223",4.56254600000,2.8000000,0.02000000,2457628.61208000,1.50000000,1.000000,185.3061830,-10.2820915,198.60400000,10.8242000
"TIC 294319820","K2-350 b","K2-350",4.16387300000,2.7500000,,2457219.27762800,1.54000000,1.040000,204.0355092,-14.0092516,489.36800000,12.8469000
"TIC 98720702","K2-137 b","K2-137",0.17971900000,0.6288000,,2457639.27571000,0.64000000,0.290000,186.8704260,-6.1952168,98.87650000,13.2396000
"TIC 1333933","NGTS-15 b","NGTS-15",3.27623000000,2.5040000,1.13049750,2458405.05580000,12.32987877,0.954000,73.3553101,-32.8003484,786.48500000,13.9636000
"TIC 468989066","K2-354 b","K2-354",3.79330600000,1.5300000,0.10070000,2457140.22597000,1.56000000,0.410000,129.1299193,10.1472175,91.72200000,13.2202000
"TIC 395171208","TOI-1333 b","TOI-1333",4.72021900000,4.6416000,0.55500000,2458913.37033000,15.64776400,1.925000,325.0145363,48.4067674,200.49200000,9.0352700
"TIC 142211778","NGTS-18 b","NGTS-18",3.05125000000,3.6010000,0.94030926,2458564.45060000,13.56286665,1.392000,180.5462193,-35.5486091,1096.19000000,13.9069000
"TIC 4610830","K2-138 c","K2-138",3.56004000000,2.3800000,,2457740.32182000,2.29900000,0.863000,348.9490311,-10.8497391,202.58500000,11.5018000
"TIC 4610830","K2-138 d","K2-138",5.40479000000,2.7000000,0.08379800,2457743.15989000,2.39000000,0.863000,348.9490311,-10.8497391,202.58500000,11.5018000
"TIC 4610830","K2-138 e","K2-138",8.26146000000,2.9700000,0.13430000,2457740.64558000,3.39000000,0.863000,348.9490311,-10.8497391,202.58500000,11.5018000
"TIC 287331845","EPIC 212297394 c","EPIC 212297394",5.21396500000,2.6200000,0.08280000,2457222.47887900,2.27000000,0.800000,207.2061241,-17.6098985,418.39500000,13.5896000
"TIC 307733361","K2-100 b","K2-100",1.67390350000,1.6056000,0.01225000,2457140.71941000,3.88000000,1.240000,129.6010863,20.1060074,188.95900000,10.0121000
"TIC 347812320","K2-349 b","K2-349",9.03217800000,3.2500000,0.10280000,2457219.12743100,1.38000000,0.490000,199.0996546,-14.4447454,453.56700000,13.6069000
"TIC 187273748","K2-351 b","K2-351",7.80616400000,2.7800000,0.06810000,2457223.49519100,2.54000000,1.050000,206.6522408,-11.8049588,694.73400000,13.5118000
"TIC 233602827","TOI-1749 b","TOI-1749",2.38839000000,1.0324090,0.05698512,2458684.35495300,1.39000000,0.550000,282.7372281,64.4194660,99.55610000,12.2574000
"TIC 233602827","TOI-1749 d","TOI-1749",9.04970000000,1.7653148,0.16110010,2459647.51519700,2.52000000,0.550000,282.7372281,64.4194660,99.55610000,12.2574000
"TIC 29960110","TOI-1201 b","TOI-1201",2.49198630000,1.7470000,0.20939594,2459169.23222000,2.41500000,0.508000,42.2476999,-14.5372835,37.88710000,10.9473000
"TIC 209459275","TOI-559 b","TOI-559",6.98390950000,5.1502000,0.82760000,2458893.81305000,12.22899794,1.233000,46.8186159,-31.1629951,233.26600000,10.5704000
"TIC 387690507","TOI-530 b","TOI-530",6.38759700000,2.5660579,2.39942960,2458470.19980000,9.30345398,0.540000,103.4128333,12.8815784,148.76200000,13.5287000
"TIC 468987719","HAT-P-43 b","HAT-P-43",3.33264140000,3.1250000,1.70080000,2458253.59657280,13.63000000,1.080000,128.9256885,10.2065866,528.82500000,12.7656000
"TIC 290035649","Kepler-1743 b","Kepler-1743",7.64971017800,6.6250000,0.00554000,2454971.33113000,1.59887007,1.613000,290.5523552,48.1262575,538.80700000,11.4927000
"TIC 186853124","K2-355 b","K2-355",5.73856470000,,,2458252.19182980,2.25000000,0.920000,124.6426189,13.5027816,500.49700000,13.0561000
"TIC 138575125","Kepler-1763 b","Kepler-1763",1.48028004200,2.4860000,0.00605000,2454967.37254000,1.14651332,1.259000,294.1130368,40.3628861,756.48600000,13.0851000
"TIC 164728985","Kepler-1791 b","Kepler-1791",7.72086000400,1.5151000,0.02650000,2454969.56370000,3.12103321,1.177000,284.4903166,42.6482636,602.21800000,12.9973000
"TIC 266030192","EPIC 220554210 c","K2-282",0.70531000000,1.7040000,0.02620000,2457466.11310000,1.60000000,1.000000,13.4321524,7.9952914,496.28900000,13.2667000
"TIC 257802602","EPIC 220492298 b","EPIC 220492298",0.76240600000,,,2457431.67734000,0.99000000,0.890000,16.7615005,6.5887980,624.51200000,13.2689000
"TIC 75266189","EPIC 206024342 c","EPIC 206024342",0.91172400000,1.4160000,0.01790000,2457016.52991000,1.40000000,1.100000,331.2771441,-14.1218019,369.88800000,12.5160000
"TIC 332022997","K2-275 c","K2-275",8.43883850000,2.3400000,0.10950000,2457142.48671610,2.21000000,0.690000,132.1698795,20.4550162,123.43800000,11.1983000
"TIC 332022997","K2-275 b","K2-275",3.28096260000,1.9296000,0.09680000,2457142.13395920,2.34000000,0.690000,132.1698795,20.4550162,123.43800000,11.1983000
"TIC 123202646","Kepler-1782 b","Kepler-1782",5.75622987700,1.0710000,0.06307000,2454966.90369600,2.22927435,0.734000,280.9261620,44.0878036,305.79200000,13.0931000
"TIC 159520040","Kepler-1833 b","Kepler-1833",6.89212989800,1.7137000,0.00861000,2454964.63493000,1.30027362,1.446000,290.8714239,45.4102813,591.60200000,12.1701000
"TIC 164882482","Kepler-1130 d","Kepler-1130",4.27225017500,2.1432000,0.00524000,2454966.22095000,0.64472273,0.842000,285.2074210,45.3843330,249.34300000,11.8799000
"TIC 138100223","Kepler-1943 b","Kepler-1943",4.85018014900,5.6760000,0.00645000,2454968.31157000,1.54869189,0.973000,293.3182976,41.1166697,1004.55000000,13.2845000
"TIC 123408849","Kepler-1945 b","Kepler-1945",6.08003997800,1.3080000,0.01840000,2454969.88262000,1.28900000,0.804000,281.8980828,42.2858185,,12.7460000
"TIC 298892283","Kepler-1530 d","Kepler-1530",9.20761013000,2.8892000,0.12431000,2454968.80100000,3.27870115,1.303000,288.1624396,48.1651530,489.87600000,13.4865000
"TIC 63368895","Kepler-1869 b","Kepler-1869",8.16736030600,3.2860000,0.01054000,2454969.20311000,1.11955354,0.902000,292.6149958,42.7643438,113.02500000,9.6523000
"TIC 137899873","Kepler-1312 c","Kepler-1312",1.11611998100,1.3577000,0.01092000,2454964.84560000,1.02732734,0.905000,292.9712801,41.0357494,299.10400000,11.9163000
"TIC 121604440","Kepler-1972 b","Kepler-1972",7.54425000000,6.9260000,0.00173000,2454944.89990000,0.80200000,1.384000,288.3953074,39.8725067,287.33900000,10.7100000
"TIC 137754713","Kepler-1890 b","Kepler-1890",4.82059001900,3.4680000,0.00409000,2454968.78516000,0.86867375,1.396000,292.5778203,40.6679032,529.59600000,12.4011000
"TIC 272173269","Kepler-1959 b","Kepler-1959",6.38669014000,1.2428000,0.02296000,2454964.52724000,1.14315727,0.811000,296.0223010,44.7326691,479.26300000,13.9433000
"TIC 171971636","Kepler-1911 b","Kepler-1911",5.99079990400,1.6610000,0.00723000,2454967.54125000,1.01100000,0.972000,299.3035590,41.4410233,269.91200000,11.6492000
"TIC 268604336","Kepler-1967 b","Kepler-1967",7.28169012100,1.7230000,0.01116000,2454970.30085000,0.73022577,1.806000,299.1376276,43.4984724,249.10200000,12.7345000
"TIC 271348323","Kepler-1867 b","Kepler-1867",9.88735961900,4.2300000,0.00680000,2454972.52781000,1.15985997,0.816000,294.9971007,43.4358698,680.58300000,12.9574000
"TIC 123130285","Kepler-1907 b","Kepler-1907",5.65245008500,2.0620000,0.01264000,2454969.97670000,0.86973029,0.800000,280.7085829,47.3279236,292.11100000,13.1513000
"TIC 27847148","Kepler-534 c","Kepler-534",7.37868976600,3.2070000,0.01178000,2454968.81960000,1.22700000,0.965000,296.4185696,49.5401480,570.65900000,12.7883000
"TIC 399825584","Kepler-1488 c","Kepler-1488",6.15826988200,6.2850000,0.00573000,2454968.49990000,1.65156749,1.524000,286.6464265,49.9377735,905.82500000,12.6275000
"TIC 122680921","Kepler-1934 b","Kepler-1934",1.41975998900,1.5126000,0.00581000,2454965.92520000,0.91307734,1.035000,290.9193265,37.2871677,428.51400000,12.3439000
"TIC 184469205","Kepler-1935 b","Kepler-1935",3.95140004200,1.0582000,0.04057000,2454965.06462000,2.50271696,0.899000,296.4037783,39.7227036,904.70200000,13.8362000
"TIC 142394656","TOI-1268 b","TOI-1268",8.15770940000,4.0010000,0.81860000,2458711.74770000,9.10000000,0.920000,198.3885831,62.3053799,109.55700000,10.1495000
"TIC 434226736","K2-25 b","K2-25",3.48456408000,0.7637000,1.15500000,2458515.64206000,3.44000000,0.293200,63.2739346,15.2477027,44.95650000,13.0275000
"TIC 336128819","TOI-2136 b","TOI-2136",7.85192800000,1.6600000,0.38739591,2459017.70430000,2.19000000,0.340000,281.1763433,36.5631318,33.36310000,11.7371000
"TIC 117414377","K2-376 b","K2-376",5.77647500000,2.1000000,,2458096.74260000,1.73600000,1.149000,132.7193327,25.0380824,161.61000000,9.8951900
"TIC 405004589","CoRoT-36 b","CoRoT-36",5.61653100000,4.9800000,1.01000000,2455662.52236000,15.80466279,1.520000,277.7510149,7.1833465,925.95800000,12.5161000
"TIC 31244979","K2-383 b","K2-383",1.86596200000,1.9632000,0.03830000,2457302.09280000,1.56400000,0.804000,282.0087650,-18.3795798,203.78800000,11.8437000
"TIC 49984349","K2-369 b","K2-369",5.76161200000,2.2320000,0.01740000,2456979.87160000,1.31300000,0.881000,329.7262534,-10.8750666,185.55000000,10.9307000
"TIC 296739893","TOI-620 b","TOI-620",5.09881790000,1.3600000,0.39300000,2458992.19724000,3.76000000,0.550000,142.1734459,-12.1671652,33.02310000,10.2139000
"TIC 399702475","K2-384 e","K2-384",9.71504300000,1.9920000,0.17500000,2457398.96660000,1.34500000,0.348000,20.4998403,0.7509701,82.66030000,13.7658000
"TIC 366622912","K2-371 b","K2-371",3.11490500000,2.3592000,2.84600000,2457141.41760000,13.02400000,0.736000,128.0670932,11.6307099,442.81300000,13.7988000
"TIC 333800257","K2-372 b","K2-372",9.84407700000,3.6288000,0.10930000,2457146.32870000,2.94500000,0.922000,130.7988719,13.0094226,463.88000000,12.9673000
"TIC 230127302","TOI-1246 b","TOI-1246",4.30744000000,2.3379196,0.10948419,2458686.56580000,3.01000000,0.860000,251.1158702,70.4299917,169.42200000,11.1802000
"TIC 464646604","HIP 94235 b","HIP 94235",7.71305700000,2.4700000,0.07284849,2459037.87040000,3.00000000,1.080000,287.7411441,-60.2726358,58.51460000,7.7582000
"TIC 9030119","K2-390 b","K2-390",3.31279200000,2.0970000,0.18150000,2457739.90290000,4.66200000,0.966000,355.7023860,-9.5887124,456.12200000,12.8466000
"TIC 101011575","HD 73583 b","HD 73583",6.39804200000,2.1430000,0.14460000,2458517.69013000,2.79000000,0.650000,129.6883026,-13.2565267,31.56660000,8.5925000
"TIC 9054633","K2-391 b","K2-391",4.62265400000,2.7000000,,2457741.51650000,1.37100000,0.566000,356.2260152,-7.7015151,507.94000000,11.8194000
"TIC 348835438","TOI-2669 b","TOI-2669",6.20340000000,5.7150000,0.08100000,2458521.59800000,19.72780603,4.100000,134.7226445,-13.3125792,393.44300000,9.9917000
"TIC 256722647","TOI-4329 b","TOI-4329",2.92230000000,5.5560255,0.57240177,2458765.06800000,16.81347105,2.310000,329.5639152,71.1316048,717.12800000,11.8832000
"TIC 6139066","K2-397 b","K2-397",3.57232600000,1.3000000,,2457823.57510000,2.41700000,0.966000,79.9516586,21.2591617,199.35400000,11.1344000
"TIC 468574941","TOI-2046 b","TOI-2046",1.49718420000,2.4100000,1.62662492,2457792.27670000,16.14093221,1.210000,16.1849423,74.3313055,289.66800000,10.9960000
"TIC 55650590","TOI-206 b","TOI-206",0.73631040000,0.6736853,0.13225461,2458325.54310000,1.30000000,0.350000,73.7382202,-62.5218740,47.74650000,12.4312000
"TIC 353475866","TOI-1693 b","TOI-1693",1.76669570000,1.4196682,0.08305083,2458817.68270000,1.41000000,0.460000,90.3083455,34.7730904,30.79470000,10.6714000
"TIC 10837041","TOI-2411 b","TOI-2411",0.78269420000,1.0403706,0.05268677,2459116.01390000,1.68000000,0.680000,20.9224567,-8.7017944,59.53620000,10.4238000
"TIC 142937186","TOI-2427 b","TOI-2427",1.30600110000,0.6340000,0.05600000,2459169.62020000,1.80000000,0.650000,52.2917315,-31.3628665,28.51470000,9.0138000
"TIC 422685031","K2-407 c","K2-407",9.22453000000,3.7000000,,2457997.65450000,1.36000000,0.927000,232.5552584,-23.0067371,218.37600000,11.4565000
"TIC 2621212","K2-199 b","K2-199",3.22539930000,2.0170000,0.07260000,2457218.73733000,1.73000000,0.682000,208.9014508,-6.1360833,107.51800000,11.2309000
"TIC 321285788","K2-374 b","K2-374",4.52195300000,3.0000000,,2458099.68690000,1.59300000,0.907000,137.3794986,16.3558324,359.43900000,12.2290000
"TIC 239816546","TOI-2570 b","TOI-2570",2.98876150000,3.0064800,1.30400000,2459393.14532000,13.64132951,1.095000,87.1880397,32.0840435,361.85700000,11.9775000
"TIC 17865622","TOI-3540 A b","TOI-3540 A",3.11999900000,1.9008000,0.02300000,2459109.14114000,23.53885947,1.228000,328.9113712,28.1794996,,10.9541000
"TIC 194795551","TOI-3331 A b","TOI-3331 A",2.01802310000,2.1230400,1.55900000,2459371.65300000,12.97999965,0.952000,271.3241672,-34.1071710,217.19300000,11.3208000
"TIC 240823272","TOI-3693 b","TOI-3693",9.08851600000,3.5568000,2.13400000,2458806.68164000,12.59889431,0.791000,15.6543938,51.3038918,176.43600000,11.4190000
"TIC 372172128","TOI-2196 b","TOI-2196",1.19472680000,1.5040000,0.11272345,2459036.51260000,3.51000000,1.043000,312.3400744,-70.4850723,259.94700000,11.3643000
"TIC 455784423","TOI-3629 b","TOI-3629",3.93655100000,2.2000000,1.54610000,2458784.25600000,8.29464572,0.600000,359.7933851,39.3142556,130.09100000,12.7882000
"TIC 90850770","TOI-2207 b","TOI-2207",8.00196800000,4.6320000,0.42730000,2459283.82747000,11.15293580,1.564000,307.5966925,-44.8876181,373.34500000,10.9651000
"TIC 70524163","TOI-2421 b","TOI-2421",4.34740320000,4.8624000,0.29490000,2458957.02765000,10.36830715,1.750000,33.1540208,-35.3909182,327.92700000,10.6918000
"TIC 7548817","TOI-2583 A b","TOI-2583 A",4.52072650000,4.4060000,0.80600000,2459216.01039000,14.45958510,1.477000,272.2670293,45.3368996,566.18900000,12.0453000
"TIC 220076110","TOI-2796 b","TOI-2796",4.80849830000,1.9600000,2.24000000,2459026.48882000,17.26183028,1.069000,84.1527191,0.8962788,350.34300000,11.9160000
"TIC 142748283","TOI-2096 b","TOI-2096",3.11906330000,1.0720000,0.26600000,2459146.45853000,1.24300000,0.235000,151.6186989,74.8272107,48.48090000,13.4764000
"TIC 178162579","TOI-2842 b","TOI-2842",3.55140580000,2.5750000,0.86700000,2459172.17909000,12.84549188,1.265000,108.0442066,-10.6393400,460.99500000,12.0327000
"TIC 437856897","TOI-4603 b","TOI-4603",7.24599000000,2.8540000,0.15280000,2459549.12600000,11.67975789,2.738000,83.8659288,21.2942417,225.64300000,8.6554000
"TIC 354619337","MASCARA-1 b","MASCARA-1",2.14877381000,4.2260000,0.62160000,2458833.48815100,17.90074218,2.082000,317.5515264,10.7388967,182.27300000,8.0882100
"TIC 12666215","K2-38 b","K2-38",4.01593000000,2.7400000,0.02607000,2456896.87860000,1.54000000,1.060000,240.0333095,-23.1894196,192.69000000,10.6554000
"TIC 280655495","TOI-3364 b","TOI-3364",5.87689180000,4.6460000,0.62400000,2459090.99481000,12.22899794,1.419000,144.5377709,-49.3352226,277.89900000,10.8137000
"TIC 301288279","K2-414 b","K2-414",4.36960000000,,,2457742.09930000,1.21900000,0.732000,351.6361913,-4.6066569,260.03600000,13.2051000
"TIC 245509452","TOI-3688 A b","TOI-3688 A",3.24607500000,3.4820000,0.85000000,2459108.05070000,13.08088048,1.302000,39.2823371,54.8512152,396.37800000,11.8433000
"TIC 106402532","TOI-733 b","TOI-733",4.88476500000,2.6100000,0.04780000,2458545.77670000,1.99200000,0.949000,159.4093183,-40.8882590,75.20920000,8.8411000
"TIC 154293917","TOI-3976 A b","TOI-3976 A",6.60766200000,4.5170000,0.56200000,2459011.15791000,12.27383387,1.501000,224.3560083,44.2743223,516.08700000,11.8136000
"TIC 310002617","TOI-4087 b","TOI-4087",3.17748350000,2.9842000,1.15650000,2459244.56641400,13.04725353,1.112000,217.9257785,83.3727061,301.67600000,11.2961000
"TIC 146520535","TOI-942 b","TOI-942",4.32421000000,3.4032000,0.14800000,2458441.57900000,3.89000000,0.894000,76.6496172,-20.2456126,152.60100000,11.0462000
"TIC 100389539","TOI-4791 b","TOI-4791",4.28088000000,3.3340000,0.65500000,2459237.59508000,12.44196858,1.409000,109.3883818,-19.8289392,328.80200000,10.8961000
"TIC 376524552","TOI-1811 b","TOI-1811",3.71307650000,1.9510000,1.76100000,2459126.36846000,11.14172682,0.769000,188.9223576,27.2143766,128.23000000,11.1237000
"TIC 425997655","HD 23472 d","HD 23472",3.97664000000,1.9900000,0.01420000,2458357.83980000,0.75000000,0.710000,55.4590314,-62.7672667,39.03410000,8.7513000
"TIC 425997655","HD 23472 e","HD 23472",7.90754000000,2.4800000,0.02124177,2458354.56590000,0.81800000,0.710000,55.4590314,-62.7672667,39.03410000,8.7513000
"TIC 363851359","HATS-54 b","HATS-54",2.54417650000,2.4680000,0.67800000,2457780.01023000,11.37711541,1.230000,200.6348641,-44.6888393,748.58500000,13.2755000
"TIC 395393265","TOI-2152 A b","TOI-2152",3.37735120000,3.7150000,0.66600000,2458927.64980000,14.35870428,1.612000,26.3389717,77.7901231,303.00600000,10.7053000
"TIC 77287067","NGTS-23 b","NGTS-23",4.07643260000,3.9190000,1.30331862,2458431.77134000,14.20177855,1.240000,70.4322947,-40.0445299,1074.95000000,13.5861000
"TIC 151920165","NGTS-24 b","NGTS-24",3.46787960000,2.9290000,0.47700000,2458100.62290000,13.60770257,1.640000,168.5638892,-37.9101328,683.06200000,12.5695000
"TIC 290742484","NGTS-25 b","NGTS-25",2.82309300000,2.4660000,,2458204.26373000,11.46678726,0.860000,307.4182976,-39.0323568,521.23300000,13.5460000
"TIC 428787891","TOI-2154 b","TOI-2154",3.82408010000,2.4650000,1.14300000,2459148.60166000,16.28664896,1.396000,71.0281482,84.3642652,296.46000000,10.6611000
"TIC 39414571","TOI-2364 b","TOI-2364",4.01975170000,2.7751000,0.79400000,2459058.21396000,8.60849718,0.886000,89.1300265,-5.0120298,219.61400000,11.5521000
"TIC 100990000","TOI-411 c","HD 22946",9.57308300000,3.6840000,0.02880909,2459161.60861000,2.32800000,1.117000,54.8195380,-42.7630276,62.77920000,7.7570000
"TIC 123357864","Kepler-102 c","Kepler-102",7.07139200000,2.7506000,0.00629000,2454972.97460000,0.56700000,0.724000,281.4824731,47.2078263,107.79600000,10.8515000
"TIC 100990000","TOI-411 b","HD 22946",4.04029500000,3.0740000,0.01435196,2458385.73210000,1.36200000,1.117000,54.8195380,-42.7630276,62.77920000,7.7570000
"TIC 417676622","Kepler-68 c","Kepler-68",9.60502700000,3.0045000,0.00558000,2454969.38210000,0.97900000,1.256400,291.0323102,49.0402129,144.16600000,9.5089800
"TIC 137150039","Kepler-323 b","Kepler-323",1.67832800000,2.5123000,0.01463000,2454953.94780000,1.38100000,1.120000,291.3822988,38.1274595,454.88300000,12.2594000
"TIC 83092282","TOI-622 b","TOI-622",6.40251300000,3.9070000,0.38149509,2458520.69176000,9.23620010,1.415000,125.3050544,-46.4842959,123.29700000,8.5615000
"TIC 95057860","TOI-4201 b","TOI-4201",3.58191940000,2.2310000,3.68500000,2458470.96190000,13.67495645,0.630000,90.4747237,-13.4613710,189.01100000,13.5011000
"TIC 122441003","Kepler-109 b","Kepler-109",6.48163070000,3.6490000,0.03015000,2454955.97791000,2.49000000,1.387000,290.3926795,40.2849074,474.86100000,11.8870000
"TIC 370133522","GJ 1252 b","GJ 1252",0.51823310000,0.7240000,0.08318920,2458668.09744000,1.19300000,0.391000,306.9286462,-56.4622865,20.37300000,10.1165000
"TIC 198008005","TOI-858 B b","TOI-858 B",3.27971780000,3.6024000,0.97400000,2458386.45235000,14.06727078,1.308000,60.1998256,-54.5929177,250.48900000,10.6444000
"TIC 363445121","K2-36 b","K2-36",1.42261400000,1.1232000,0.03450000,2456810.89160000,1.43000000,0.718000,169.4490102,3.8665038,109.74900000,10.9128000
